chapter,verse,sanskrit,english,transliteration,verse_id
12,8,मय्येव मन आधत्स्व मयि बुद्धिं निवेशय |निवसिष्यसि मय्येव अत ऊर्ध्वं न संशयः |,"Therefore, fix your mind on Me, and establish your intellect in Me alone; thereafter you will abide solely in Me. There is no doubt about it.",mayyeva mana ādhatsva mayi buddhiṃ niveśaya .nivasiṣyasi mayyeva ata ūrdhvaṃ na saṃśayaḥ,BG_12_8
12,9,अथ चित्तं समाधातुं न शक्नोषि मयि स्थिरम् |अभ्यासयोगेन ततो मामिच्छाप्तुं धनञ्जय |,"If you cannot steadily fix the mind on Me, Arjuna, then seek to attain Me through the Yoga of repeated practice.",atha cittaṃ samādhātuṃ na śaknoṣi mayi sthiram .abhyāsayogena tato māmicchāptuṃ dhanañjaya,BG_12_9
12,10,अभ्यासेऽप्यसमर्थोऽसि मत्कर्मपरमो भव |मदर्थमपि कर्माणि कुर्वन्सिद्धिमवाप्स्यसि |,"If You are unequal even to the pursuit of such practice, be intent to work for Me; you shall attain perfectioneven by performing actions for My sake.",abhyāse.apyasamartho.asi matkarmaparamo bhava .madarthamapi karmāṇi kurvansiddhimavāpsyasi,BG_12_10
12,11,अथैतदप्यशक्तोऽसि कर्तुं मद्योगमाश्रितः |सर्वकर्मफलत्यागं ततः कुरु यतात्मवान् |,"If, taking recourse to the Yoga of My realization, you are unable even to do this, then, subduing your mind and intellect etc., relinquish the fruit of all actions.",athaitadapyaśakto.asi kartuṃ madyogamāśritaḥ .sarvakarmaphalatyāgaṃ tataḥ kuru yatātmavān,BG_12_11
12,13,अद्वेष्टा सर्वभूतानां मैत्रः करुण एव च |निर्ममो निरहङ्कारः समदुःखसुखः क्षमी |,"He who is free from malice towards all beings, friendly and compassionate, rid of 'I' and 'mine', balanced in pleasure and pain, forgiving—such a devotee is dear to Me",adveṣṭā sarvabhūtānāṃ maitraḥ karuṇa eva ca .nirmamo nirahaṅkāraḥ samaduḥkhasukhaḥ kṣamī,BG_12_13
12,14,सन्तुष्टः सततं योगी यतात्मा दृढनिश्चयः |मय्यर्पितमनोबुद्धिर्यो मद्भक्तः स मे प्रियः |,"Contented, ever steadfast in yoga, self-controlled, firm in determination, with mind and intellect dedicated to Me, he is dear to Me.",santuṣṭaḥ satataṃ yogī yatātmā dṛḍhaniścayaḥ .mayyarpitamanobuddhiryo madbhaktaḥ sa me priyaḥ,BG_12_14
12,15,यस्मान्नोद्विजते लोको लोकान्नोद्विजते च यः |हर्षामर्षभयोद्वेगैर्मुक्तो यः स च मे प्रियः |,"He who is not a source of annoyance to his fellow-creatures, and who in his turn does not feel vexed with fellow-creatures, and who is free from delight and envy perturbation and fear, is dear to Me.",yasmānnodvijate loko lokānnodvijate ca yaḥ .harṣāmarṣabhayodvegairmukto yaḥ sa ca me priyaḥ,BG_12_15
12,17,यो न हृष्यति न द्वेष्टि न शोचति न काङ्क्षति |शुभाशुभपरित्यागी भक्तिमान्यः स मे प्रियः |,"He who neither rejoices nor hates, nor grieves, nor desires and who renounces both good and evil actions and is full of devotion, is dear to Me.",yo na hṛṣyati na dveṣṭi na śocati na kāṅkṣati .śubhāśubhaparityāgī bhaktimānyaḥ sa me priyaḥ,BG_12_17
12,18,समः शत्रौ च मित्रे च तथा मानापमानयोः |शीतोष्णसुखदुःखेषु समः सङ्गविवर्जितः |,"He who is alike to friend and foe, as well as to honour and ignominy, who remains balanced in heat and cold, pleasure and pain and other contrary experiences, and is free from attachment.",samaḥ śatrau ca mitre ca tathā mānāpamānayoḥ .śītoṣṇasukhaduḥkheṣu samaḥ saṅgavivarjitaḥ,BG_12_18
12,19,तुल्यनिन्दास्तुतिर्मौनी सन्तुष्टो येन केनचित् |अनिकेतः स्थिरमतिर्भक्तिमान्मे प्रियो नरः |,"He who takes praise and reproach alike, and is given to contemplation and contented with any means of subsistence whatsoever, entertaining no sense of ownership and attachment in respect of his dwelling place and full of devotion to Me, that man is dear to Me.",tulyanindāstutirmaunī santuṣṭo yena kenacit .aniketaḥ sthiramatirbhaktimānme priyo naraḥ,BG_12_19
12,20,ये तु धर्म्यामृतमिदं यथोक्तं पर्युपासते |श्रद्दधाना मत्परमा भक्तास्तेऽतीव मे प्रियाः |,"Those devotees, however, who partake in a disinterested way of this nectar of pious wisdom set forth above, endowed with faith and solely devoted to Me, they are extremely dear to me.",ye tu dharmyāmṛtamidaṃ yathoktaṃ paryupāsate .śraddadhānā matparamā bhaktāste.atīva me priyāḥ,BG_12_20
13,1,अर्जुन उवाच |प्रकृतिं पुरुषं चैव क्षेत्रं क्षेत्रज्ञमेव च |एतद्वेदितुमिच्छामि ज्ञानं ज्ञेयं च केशव |,"Arjuna said I wish to learn about Natureand the Spirit, the field and the knower of the field, knowledge and that which ought to be known, O Keshava",arjuna uvāca .prakṛtiṃ puruṣaṃ caiva kṣetraṃ kṣetrajñameva ca .etadveditumicchāmi jñānaṃ jñeyaṃ ca keśava,BG_13_1
13,2,श्रीभगवानुवाच |इदं शरीरं कौन्तेय क्षेत्रमित्यभिधीयते |एतद्यो वेत्ति तं प्राहुः क्षेत्रज्ञ इति तद्विदः |,"Sri Bhagavan said: This body, Arjuna, is termed as the Field; and him who knows it, the sages discerning the truth about both refer to as the knower of the Field.",śrībhagavānuvāca .idaṃ śarīraṃ kaunteya kṣetramityabhidhīyate .etadyo vetti taṃ prāhuḥ kṣetrajña iti tadvidaḥ,BG_13_2
13,3,क्षेत्रज्ञं चापि मां विद्धि सर्वक्षेत्रेषु भारत |क्षेत्रक्षेत्रज्ञयोर्ज्ञानं यत्तज्ज्ञानं मतं मम |,"Know Myself to be the Ksetrajñaalso in all the Ksetras, Arjuna. And it is the knowledge of Ksetra and Ksetrajñawhich I consider as Wisdom.",kṣetrajñaṃ cāpi māṃ viddhi sarvakṣetreṣu bhārata .kṣetrakṣetrajñayorjñānaṃ yattajjñānaṃ mataṃ mama,BG_13_3
13,4,तत्क्षेत्रं यच्च यादृक्च यद्विकारि यतश्च यत् |स च यो यत्प्रभावश्च तत्समासेन मे शृणु |,"What that Ksetra is and what it is like; and also what are its evolutes, again, whence is what, and also finally who that Ksetrajna is and what is his glory—hear all this from Me in a nutshell.",tatkṣetraṃ yacca yādṛkca yadvikāri yataśca yat .sa ca yo yatprabhāvaśca tatsamāsena me śṛṇu,BG_13_4
13,6,महाभूतान्यहंकारो बुद्धिरव्यक्तमेव च |इन्द्रियाणि दशैकं च पञ्च चेन्द्रियगोचराः |,"The five elements, the ego, the intellect, the Unmanifest, the ten organs, the mind, and the five objects of sense;—",mahābhūtānyahaṃkāro buddhiravyaktameva ca .indriyāṇi daśaikaṃ ca pañca cendriyagocarāḥ,BG_13_6
13,7,इच्छा द्वेषः सुखं दुःखं संघातश्चेतना धृतिः |एतत्क्षेत्रं समासेन सविकारमुदाहृतम् |,"Also desire, aversion, pleasure, pain the physical body, consciousness, firmness: thus is the Ksetra, with its evolutes, briefly states.",icchā dveṣaḥ sukhaṃ duḥkhaṃ saṃghātaścetanā dhṛtiḥ .etatkṣetraṃ samāsena savikāramudāhṛtam,BG_13_7
13,8,अमानित्वमदम्भित्वमहिंसा क्षान्तिरार्जवम् |आचार्योपासनं शौचं स्थैर्यमात्मविनिग्रहः |,"Absence of pride, freedom from hypocrisy, non-violence, forbearance, straightness of body, speech and mind, devout service of the preceptor, internal and external purity, steadfastness of mind and control of body, mind and the senses.",amānitvamadambhitvamahiṃsā kṣāntirārjavam .ācāryopāsanaṃ śaucaṃ sthairyamātmavinigrahaḥ,BG_13_8
13,9,इन्द्रियार्थेषु वैराग्यमनहंकार एव च |जन्ममृत्युजराव्याधिदुःखदोषानुदर्शनम् |,"Dispassion towards the objects of the senses, absence of ego, and contemplation of the miseries born of birth, death, old age, disease and faults.",indriyārtheṣu vairāgyamanahaṃkāra eva ca .janmamṛtyujarāvyādhiduḥkhadoṣānudarśanam,BG_13_9
